Origin,CRSElapsedTime,AirTime,Distance,Year,IsWeekend,Season,CRSArr_TimeOfDay,CRSDep_TimeOfDay,dest_temperature_2m_mean,dest_wind_speed_10m_max,dest_wind_gusts_10m_max,dest_precipitation_sum,dest_rain_sum,dest_snowfall_sum,dest_precipitation_hours,dest_weather_code,dest_temperature_2m_range,origin_temperature_2m_mean,origin_wind_speed_10m_max,origin_wind_gusts_10m_max,origin_precipitation_sum,origin_rain_sum,origin_snowfall_sum,origin_precipitation_hours,origin_weather_code,origin_temperature_2m_range,airline_name,SinMonth,CosMonth,SinDay,CosDay
PVD,84.0,57.0,237.0,2023,0,Winter,Evening,Afternoon,-14.1,9.0,56.5,0.8,0.0,0.56,4.0,73,16.599999999999998,4.8,17.6,30.2,9.9,9.9,0.0,11.0,63,9.299999999999999,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
SLC,260.0,227.0,1927.0,2024,1,Fall,Evening,Morning,-0.7,10.2,34.6,1.3,0.6,0.49,10.0,71,5.199999999999999,20.7,14.8,30.2,0.0,0.0,0.0,0.0,1,14.8,Delta Air Lines Inc.,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
PBI,153.0,159.0,951.0,2020,1,Summer,Morning,Morning,4.1,8.9,36.0,3.5,2.8,0.49,11.0,73,8.7,28.1,25.3,43.2,1.4,1.4,0.0,5.0,53,1.8999999999999986,Republic Airline,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203
TPA,156.0,128.0,920.0,2024,0,Spring,Afternoon,Morning,-6.9,13.1,42.8,1.6,0.0,1.12,5.0,73,11.8,18.9,21.0,38.5,0.0,0.0,0.0,0.0,0,10.8,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866
TPA,153.0,136.0,920.0,2023,1,Spring,Afternoon,Afternoon,-5.4,9.1,56.5,0.0,0.0,0.0,0.0,1,13.1,24.5,22.7,43.9,1.3,1.3,0.0,7.0,51,9.5,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.8486442574947509,0.5289640103269624
RDU,91.0,52.0,337.0,2023,1,Fall,Evening,Afternoon,-7.6,10.2,27.7,0.0,0.0,0.0,0.0,3,13.9,6.4,17.3,37.4,0.0,0.0,0.0,0.0,3,5.1000000000000005,Republic Airline,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624
BUF,94.0,48.0,279.0,2020,0,Spring,Afternoon,Afternoon,-8.5,7.1,28.4,0.8,0.0,0.56,6.0,71,8.299999999999999,4.8,17.2,35.3,0.0,0.0,0.0,0.0,3,10.1,Republic Airline,0.8660254037844387,-0.49999999999999983,0.39435585511331855,0.9189578116202306
RSW,156.0,126.0,993.0,2020,1,Winter,Morning,Morning,-23.2,8.0,24.5,0.0,0.0,0.0,0.0,0,12.700000000000003,22.9,26.6,52.2,0.0,0.0,0.0,0.0,3,10.2,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624
MCO,157.0,114.0,861.0,2022,0,Summer,Morning,Morning,8.7,8.4,34.2,1.0,1.0,0.0,2.0,53,10.6,26.7,13.7,28.4,10.8,10.8,0.0,5.0,65,9.8,Spirit Air Lines,-0.8660254037844384,-0.5000000000000004,0.72479278722912,0.6889669190756866
MCO,153.0,110.0,861.0,2024,1,Summer,Afternoon,Morning,5.6,12.0,47.2,0.0,0.0,0.0,0.0,1,11.0,28.5,12.7,25.6,0.5,0.5,0.0,1.0,53,9.400000000000002,Frontier Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269624
DFW,187.0,157.0,1303.0,2020,0,Winter,Night,Evening,-12.3,9.1,45.7,1.4,0.0,1.05,8.0,73,9.2,10.5,18.8,38.5,0.4,0.4,0.0,2.0,51,7.3,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306
DFW,190.0,163.0,1303.0,2024,0,Spring,Afternoon,Morning,-5.8,8.9,30.6,0.3,0.0,0.21,3.0,71,15.6,15.8,15.2,36.0,0.0,0.0,0.0,0.0,0,18.6,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.5712682150947923,0.8207634412072763
JAX,135.0,113.0,742.0,2025,0,Summer,Evening,Afternoon,3.1,18.4,57.6,13.2,8.2,3.5,7.0,75,11.4,26.7,11.3,27.0,3.7,3.7,0.0,5.0,63,8.599999999999998,PSA Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763
ATL,120.0,94.0,666.0,2024,0,Spring,Morning,Morning,6.7,12.7,40.0,0.9,0.9,0.0,5.0,51,13.3,23.5,14.8,32.4,0.0,0.0,0.0,0.0,3,13.5,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.39435585511331855,0.9189578116202306
ORD,124.0,82.0,678.0,2022,0,Spring,Afternoon,Morning,-10.1,8.9,33.1,1.0,0.0,0.7,5.0,73,13.9,11.1,19.8,40.0,0.0,0.0,0.0,0.0,3,17.2,United Air Lines Inc.,1.0,6.123233995736766e-17,0.0,1.0
DCA,57.0,32.0,119.0,2025,0,Summer,Night,Night,6.6,14.1,42.1,5.8,5.1,0.49,4.0,73,11.2,24.4,14.9,35.3,0.1,0.1,0.0,1.0,51,8.100000000000001,PSA Airlines Inc.,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945
BNA,125.0,86.0,675.0,2024,0,Winter,Evening,Afternoon,-15.0,11.1,33.5,0.0,0.0,0.0,0.0,3,14.299999999999999,-2.3,22.1,41.8,0.8,0.8,0.0,5.0,51,8.1,Spirit Air Lines,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866
SAN,315.0,283.0,2370.0,2022,0,Summer,Morning,Night,4.9,8.4,36.7,3.4,1.8,1.12,3.0,73,10.4,19.3,19.3,36.7,0.0,0.0,0.0,0.0,2,5.5,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.72479278722912,0.6889669190756866
ATL,119.0,85.0,666.0,2023,0,Spring,Afternoon,Afternoon,-12.2,7.4,32.4,0.0,0.0,0.0,0.0,3,6.0,21.7,23.7,42.5,1.1,1.1,0.0,3.0,53,10.5,Delta Air Lines Inc.,0.8660254037844387,-0.49999999999999983,0.39435585511331855,0.9189578116202306
ORD,123.0,90.0,678.0,2021,0,Fall,Evening,Afternoon,-4.6,8.0,29.9,6.3,0.0,4.41,5.0,75,9.0,14.0,24.9,48.6,0.9,0.9,0.0,5.0,51,9.2,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
PIT,78.0,48.0,268.0,2024,1,Summer,Afternoon,Afternoon,9.5,8.4,28.1,3.7,3.7,0.0,9.0,61,8.3,23.3,9.7,24.8,0.2,0.2,0.0,2.0,51,12.0,PSA Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
PHX,265.0,221.0,2075.0,2024,0,Spring,Morning,Night,-6.9,13.1,42.8,1.6,0.0,1.12,5.0,73,11.8,17.2,24.9,40.0,0.0,0.0,0.0,0.0,3,15.8,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866
SJU,248.0,221.0,1576.0,2025,1,Winter,Morning,Morning,-17.3,8.6,21.6,0.5,0.0,0.35,2.0,73,13.7,25.0,26.8,37.1,11.6,11.6,0.0,22.0,61,1.8000000000000007,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.9377521321470804,0.3473052528448203
MSY,168.0,139.0,1089.0,2025,0,Spring,Evening,Afternoon,-10.5,10.6,34.2,0.0,0.0,0.0,0.0,0,19.0,22.6,19.5,40.7,5.2,5.2,0.0,11.0,61,6.5,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.20129852008866006,0.9795299412524945
IAH,201.0,161.0,1325.0,2023,0,Fall,Afternoon,Afternoon,0.5,12.2,46.4,1.4,0.1,0.91,3.0,73,11.8,28.2,17.3,33.1,0.4,0.4,0.0,4.0,51,9.400000000000002,United Air Lines Inc.,-1.0,-1.8369701987210297e-16,0.5712682150947923,0.8207634412072763
FLL,162.0,123.0,992.0,2022,0,Fall,Evening,Evening,-8.1,8.8,28.1,0.0,0.0,0.0,0.0,3,15.7,24.6,14.0,28.1,12.5,12.5,0.0,13.0,63,6.699999999999999,Spirit Air Lines,-0.8660254037844386,0.5000000000000001,0.72479278722912,0.6889669190756866
LAX,300.0,245.0,2402.0,2023,0,Winter,Afternoon,Morning,-11.6,7.3,30.6,0.0,0.0,0.0,0.0,3,10.6,10.1,15.3,20.9,0.0,0.0,0.0,0.0,3,10.9,American Airlines Inc.,0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
DEN,218.0,188.0,1558.0,2023,0,Summer,Afternoon,Morning,8.9,6.8,29.5,0.4,0.4,0.0,4.0,51,11.4,19.6,16.3,39.6,0.0,0.0,0.0,0.0,3,13.400000000000002,Frontier Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
SYR,72.0,42.0,228.0,2024,1,Fall,Morning,Morning,3.0,10.5,34.2,3.0,2.5,0.35,8.0,73,11.0,19.7,6.1,15.1,0.0,0.0,0.0,0.0,1,12.0,PSA Airlines Inc.,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624
LAX,317.0,269.0,2402.0,2024,1,Summer,Afternoon,Morning,8.3,11.2,39.6,0.0,0.0,0.0,0.0,3,12.1,22.2,19.0,38.5,0.0,0.0,0.0,0.0,2,8.7,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
MDW,115.0,88.0,668.0,2022,0,Summer,Morning,Morning,10.4,7.7,31.7,2.1,2.1,0.0,6.0,53,11.100000000000001,20.0,17.6,37.8,0.0,0.0,0.0,0.0,2,10.1,Southwest Airlines Co.,1.2246467991473532e-16,-1.0,0.0,1.0
DTW,100.0,94.0,453.0,2021,0,Summer,Evening,Afternoon,6.5,9.3,38.9,0.3,0.3,0.0,3.0,51,13.200000000000001,21.7,7.9,18.7,0.0,0.0,0.0,0.0,3,10.0,Endeavor Air Inc.,-0.8660254037844384,-0.5000000000000004,0.20129852008866006,0.9795299412524945
ROC,84.0,54.0,257.0,2021,0,Fall,Evening,Afternoon,3.9,9.5,46.4,0.1,0.1,0.0,1.0,51,11.7,21.2,18.7,56.5,10.4,10.4,0.0,19.0,61,7.299999999999997,PSA Airlines Inc.,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306
SYR,75.0,56.0,228.0,2020,0,Winter,Evening,Afternoon,-13.4,8.8,27.4,0.0,0.0,0.0,0.0,3,13.8,2.4,19.8,49.0,1.9,0.8,0.77,11.0,73,7.9,PSA Airlines Inc.,0.8660254037844386,0.5000000000000001,0.0,1.0
ATL,118.0,103.0,666.0,2024,0,Spring,Morning,Morning,0.7,9.8,44.3,2.7,0.4,1.61,3.0,75,10.100000000000001,22.3,16.8,33.5,0.0,0.0,0.0,0.0,3,13.299999999999999,Delta Air Lines Inc.,0.49999999999999994,-0.8660254037844387,0.5712682150947923,0.8207634412072763
TPA,147.0,115.0,920.0,2024,1,Winter,Evening,Evening,-11.6,9.3,29.2,0.0,0.0,0.0,0.0,3,11.2,20.2,28.8,51.1,24.5,24.5,0.0,6.0,65,6.600000000000001,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624
IAH,196.0,167.0,1325.0,2024,0,Spring,Morning,Morning,-17.1,9.1,25.2,1.0,0.0,0.7,7.0,71,13.700000000000001,20.0,23.6,45.4,0.0,0.0,0.0,0.0,3,9.7,United Air Lines Inc.,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
ATL,109.0,92.0,666.0,2020,0,Winter,Afternoon,Afternoon,-20.3,7.3,31.7,0.2,0.0,0.14,2.0,71,9.0,6.3,11.7,24.5,0.0,0.0,0.0,0.0,3,12.6,Delta Air Lines Inc.,-2.4492935982947064e-16,1.0,0.0,1.0
DEN,209.0,177.0,1558.0,2022,0,Winter,Night,Evening,-18.8,9.4,35.3,0.0,0.0,0.0,0.0,3,12.8,-3.7,27.2,47.5,5.7,0.0,3.99,17.0,73,8.600000000000001,United Air Lines Inc.,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945
TPA,151.0,125.0,920.0,2022,0,Winter,Morning,Morning,-18.9,10.9,36.7,0.0,0.0,0.0,0.0,2,18.299999999999997,16.8,24.1,46.8,28.4,28.4,0.0,11.0,65,4.799999999999999,American Airlines Inc.,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306
ATL,118.0,85.0,666.0,2021,1,Fall,Afternoon,Morning,-7.5,7.1,28.4,0.0,0.0,0.0,0.0,3,11.5,19.6,31.1,55.1,0.1,0.1,0.0,1.0,51,6.5,Delta Air Lines Inc.,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
DTW,103.0,68.0,453.0,2023,0,Spring,Morning,Morning,-5.5,6.8,51.5,0.0,0.0,0.0,0.0,3,8.9,-3.0,24.6,49.3,0.1,0.0,0.07,1.0,71,9.5,Republic Airline,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
CMH,91.0,67.0,406.0,2021,0,Summer,Morning,Morning,6.5,6.2,30.2,0.6,0.6,0.0,4.0,51,10.700000000000001,20.0,12.3,34.6,0.0,0.0,0.0,0.0,2,12.1,Republic Airline,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763
ORD,117.0,87.0,678.0,2025,0,Spring,Evening,Afternoon,-13.6,8.9,29.9,0.0,0.0,0.0,0.0,3,16.5,5.0,9.6,25.9,0.0,0.0,0.0,0.0,2,12.700000000000001,American Airlines Inc.,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
LAX,311.0,259.0,2402.0,2023,1,Fall,Evening,Morning,-6.1,11.0,32.0,0.0,0.0,0.0,0.0,3,16.3,19.8,33.0,51.1,0.0,0.0,0.0,0.0,0,7.100000000000001,American Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
MIA,180.0,133.0,1013.0,2024,0,Summer,Morning,Morning,-1.6,9.6,28.1,1.8,1.1,0.49,7.0,73,7.2,28.5,14.0,31.0,2.5,2.5,0.0,8.0,53,8.299999999999997,Frontier Airlines Inc.,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763
ORD,121.0,95.0,678.0,2022,0,Fall,Evening,Afternoon,6.2,8.0,29.2,0.2,0.2,0.0,2.0,51,10.299999999999999,21.8,16.6,32.0,0.0,0.0,0.0,0.0,3,10.599999999999998,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
SEA,295.0,264.0,2378.0,2022,1,Winter,Morning,Night,-15.6,9.4,47.9,0.7,0.0,0.49,5.0,71,9.9,2.1,13.0,23.8,0.0,0.0,0.0,0.0,3,9.6,American Airlines Inc.,0.49999999999999994,0.8660254037844387,0.8486442574947509,0.5289640103269624
PIT,69.0,46.0,268.0,2023,0,Fall,Evening,Afternoon,6.0,17.1,74.9,0.0,0.0,0.0,0.0,2,14.899999999999999,14.3,11.8,26.6,0.0,0.0,0.0,0.0,0,13.299999999999999,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.72479278722912,0.6889669190756866
RDU,88.0,60.0,337.0,2025,1,Summer,Evening,Evening,11.2,16.5,52.9,3.7,3.7,0.0,11.0,53,9.5,26.8,13.5,37.1,8.6,8.6,0.0,8.0,63,7.800000000000001,American Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269624
BHM,137.0,104.0,772.0,2022,0,Summer,Morning,Morning,5.7,6.3,36.7,3.5,3.1,0.28,7.0,73,8.899999999999999,27.8,10.9,30.2,0.8,0.8,0.0,1.0,53,10.899999999999999,PSA Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.39435585511331855,0.9189578116202306
ORF,71.0,41.0,212.0,2021,0,Summer,Morning,Morning,5.2,9.1,50.8,4.3,3.8,0.35,6.0,73,9.0,28.5,18.6,37.1,0.0,0.0,0.0,0.0,3,8.399999999999999,PSA Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.20129852008866006,0.9795299412524945
CHS,108.0,75.0,550.0,2023,0,Summer,Evening,Evening,7.4,9.7,43.9,1.2,1.2,0.0,6.0,53,12.7,28.4,22.0,42.1,27.2,27.2,0.0,3.0,65,10.7,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.20129852008866006,0.9795299412524945
LAS,298.0,251.0,2176.0,2022,0,Summer,Evening,Morning,10.7,11.3,46.8,0.0,0.0,0.0,0.0,0,11.0,37.7,23.5,38.9,0.0,0.0,0.0,0.0,3,14.5,American Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.5712682150947923,0.8207634412072763
CHS,110.0,84.0,550.0,2024,0,Spring,Evening,Evening,-17.1,9.1,25.2,1.0,0.0,0.7,7.0,71,13.700000000000001,17.1,15.6,31.3,6.0,6.0,0.0,1.0,63,9.000000000000002,Republic Airline,1.0,6.123233995736766e-17,0.5712682150947923,0.8207634412072763
DCA,63.0,31.0,119.0,2021,0,Fall,Evening,Afternoon,-3.2,10.1,74.2,0.2,0.0,0.28,2.0,71,10.3,20.5,8.3,20.9,0.0,0.0,0.0,0.0,3,7.699999999999999,Republic Airline,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
DFW,188.0,166.0,1303.0,2021,0,Fall,Afternoon,Morning,-13.9,7.6,23.0,0.0,0.0,0.0,0.0,3,10.7,18.8,32.7,53.3,13.1,13.1,0.0,5.0,65,7.400000000000002,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306
MDW,115.0,87.0,668.0,2020,1,Winter,Afternoon,Afternoon,-14.9,9.3,27.4,0.0,0.0,0.0,0.0,3,13.100000000000001,5.3,36.3,64.1,0.0,0.0,0.0,0.0,3,12.1,Southwest Airlines Co.,0.8660254037844386,0.5000000000000001,0.9377521321470804,0.3473052528448203
TPA,152.0,121.0,920.0,2023,0,Winter,Night,Night,-12.8,12.4,52.9,0.0,0.0,0.0,0.0,3,16.6,11.9,20.4,33.5,0.0,0.0,0.0,0.0,3,11.099999999999998,Frontier Airlines Inc.,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306
LAX,304.0,281.0,2402.0,2023,0,Fall,Afternoon,Morning,-8.7,7.5,19.4,0.0,0.0,0.0,0.0,3,10.4,13.2,19.6,32.8,0.0,0.0,0.0,0.0,3,9.200000000000001,Spirit Air Lines,-0.5000000000000004,0.8660254037844384,0.39435585511331855,0.9189578116202306
BOS,94.0,52.0,280.0,2024,0,Summer,Night,Evening,8.5,12.3,40.0,3.1,3.1,0.0,5.0,61,15.0,21.8,21.6,38.2,0.0,0.0,0.0,0.0,3,12.2,American Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.39435585511331855,0.9189578116202306
RSW,164.0,140.0,993.0,2020,0,Summer,Evening,Afternoon,6.2,10.9,54.4,0.6,0.6,0.0,3.0,51,11.5,27.7,11.3,30.6,5.6,5.6,0.0,5.0,63,8.5,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.5712682150947923,0.8207634412072763
RSW,170.0,129.0,993.0,2022,0,Fall,Afternoon,Afternoon,-9.8,9.0,51.8,0.3,0.0,0.21,2.0,71,14.599999999999998,25.5,14.9,27.0,2.0,2.0,0.0,7.0,53,10.099999999999998,Frontier Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.0,1.0
LAS,289.0,232.0,2176.0,2024,0,Winter,Evening,Morning,-9.7,12.3,51.8,0.0,0.0,0.0,0.0,3,13.5,3.8,13.2,24.8,0.0,0.0,0.0,0.0,3,6.3,Spirit Air Lines,0.49999999999999994,0.8660254037844387,0.39435585511331855,0.9189578116202306
STL,137.0,118.0,814.0,2020,1,Summer,Afternoon,Morning,10.3,10.2,40.0,0.2,0.2,0.0,2.0,51,13.0,25.4,12.6,23.8,0.0,0.0,0.0,0.0,3,11.599999999999998,Republic Airline,-0.8660254037844384,-0.5000000000000004,0.9377521321470804,0.3473052528448203
FLL,164.0,133.0,992.0,2020,0,Fall,Evening,Afternoon,2.9,9.3,39.6,0.0,0.0,0.0,0.0,3,12.100000000000001,28.0,18.4,36.0,0.8,0.8,0.0,6.0,51,4.0,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.39435585511331855,0.9189578116202306
FLL,168.0,136.0,992.0,2023,0,Summer,Morning,Morning,4.6,8.7,27.4,0.0,0.0,0.0,0.0,3,11.399999999999999,29.1,32.3,62.6,6.2,6.2,0.0,14.0,63,4.900000000000002,Spirit Air Lines,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
ATL,123.0,84.0,666.0,2021,0,Fall,Evening,Evening,-10.1,7.1,23.0,0.0,0.0,0.07,0.0,71,11.600000000000001,13.7,31.1,53.6,16.0,16.0,0.0,15.0,63,7.0,Frontier Airlines Inc.,-0.8660254037844386,0.5000000000000001,0.5712682150947923,0.8207634412072763
STL,127.0,101.0,814.0,2024,1,Fall,Morning,Morning,-11.8,12.1,35.6,0.0,0.0,0.0,0.0,3,14.8,-2.1,12.9,26.6,7.2,0.0,5.04,11.0,73,2.3,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.8486442574947509,0.5289640103269624
DTW,100.0,62.0,453.0,2022,1,Summer,Morning,Morning,10.6,12.3,51.5,0.0,0.0,0.0,0.0,2,11.9,22.1,16.2,34.6,0.1,0.1,0.0,1.0,51,15.399999999999999,PSA Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.8486442574947509,0.5289640103269624
DEN,210.0,183.0,1558.0,2021,0,Fall,Afternoon,Morning,-15.2,9.3,34.9,0.0,0.0,0.0,0.0,3,13.400000000000002,4.4,24.4,42.1,2.9,0.8,1.47,4.0,73,15.2,American Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.72479278722912,0.6889669190756866
SEA,308.0,281.0,2378.0,2025,0,Spring,Morning,Night,3.0,17.8,66.6,0.0,0.0,0.0,0.0,2,11.5,10.7,21.5,50.0,1.9,1.9,0.0,12.0,53,6.7,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.20129852008866006,0.9795299412524945
BNA,123.0,90.0,675.0,2023,0,Winter,Afternoon,Morning,-13.4,7.2,28.4,0.0,0.0,0.0,0.0,3,8.9,6.3,13.1,28.8,0.0,0.0,0.0,0.0,3,12.9,PSA Airlines Inc.,0.49999999999999994,0.8660254037844387,0.20129852008866006,0.9795299412524945
LAX,308.0,296.0,2402.0,2025,0,Summer,Morning,Night,-2.1,10.0,33.5,0.0,0.0,0.0,0.0,3,13.600000000000001,16.7,17.6,42.8,0.0,0.0,0.0,0.0,3,2.3999999999999986,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763
ORD,126.0,96.0,678.0,2024,0,Summer,Afternoon,Morning,6.2,8.7,28.1,3.1,3.1,0.0,5.0,61,10.1,17.2,12.5,29.9,0.0,0.0,0.0,0.0,3,10.9,United Air Lines Inc.,-0.8660254037844384,-0.5000000000000004,0.39435585511331855,0.9189578116202306
BTV,90.0,58.0,335.0,2021,0,Summer,Morning,Morning,3.4,6.5,35.3,4.7,4.7,0.0,14.0,53,5.6000000000000005,18.6,17.2,40.7,5.6,5.6,0.0,17.0,55,4.800000000000001,PSA Airlines Inc.,-0.4999999999999998,-0.8660254037844388,0.39435585511331855,0.9189578116202306
CMH,91.0,65.0,406.0,2024,0,Spring,Morning,Morning,5.9,12.6,44.3,0.0,0.0,0.0,0.0,3,13.2,20.6,8.6,21.6,3.1,3.1,0.0,2.0,63,10.7,Republic Airline,0.49999999999999994,-0.8660254037844387,0.72479278722912,0.6889669190756866
ATL,118.0,93.0,666.0,2020,0,Winter,Afternoon,Afternoon,-15.0,7.1,35.3,0.0,0.0,0.0,0.0,3,9.299999999999999,15.0,21.2,52.6,48.2,48.2,0.0,19.0,65,11.099999999999998,Delta Air Lines Inc.,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866
ATL,124.0,91.0,666.0,2023,1,Fall,Evening,Afternoon,6.2,10.5,34.9,1.3,1.3,0.0,5.0,53,10.799999999999999,23.4,9.0,18.0,0.0,0.0,0.0,0.0,3,12.200000000000003,American Airlines Inc.,-1.0,-1.8369701987210297e-16,0.9377521321470804,0.3473052528448203
IAD,67.0,32.0,135.0,2022,1,Winter,Afternoon,Morning,-11.6,7.8,50.0,0.0,0.0,0.0,0.0,3,9.100000000000001,10.9,21.9,40.3,0.0,0.0,0.0,0.0,3,10.4,Republic Airline,0.8660254037844386,0.5000000000000001,0.8486442574947509,0.5289640103269624
SDF,117.0,96.0,576.0,2021,0,Summer,Afternoon,Morning,5.7,10.5,56.2,0.1,0.1,0.0,1.0,51,11.700000000000001,22.6,16.4,38.2,0.0,0.0,0.0,0.0,3,15.500000000000002,PSA Airlines Inc.,1.2246467991473532e-16,-1.0,0.5712682150947923,0.8207634412072763
CVG,106.0,74.0,507.0,2024,0,Fall,Afternoon,Morning,1.1,14.3,52.9,1.2,0.6,0.42,4.0,73,9.6,17.3,9.4,19.8,0.0,0.0,0.0,0.0,0,13.899999999999999,PSA Airlines Inc.,-1.0,-1.8369701987210297e-16,0.0,1.0
CVG,110.0,73.0,507.0,2023,0,Fall,Morning,Morning,-7.7,9.1,26.3,0.0,0.0,0.0,0.0,3,11.1,1.1,23.7,49.0,0.6,0.6,0.0,4.0,51,6.7,PSA Airlines Inc.,-0.5000000000000004,0.8660254037844384,0.0,1.0
PHX,291.0,253.0,2075.0,2020,0,Summer,Afternoon,Morning,7.5,8.7,34.2,0.9,0.9,0.0,5.0,51,10.1,38.4,20.7,41.4,0.0,0.0,0.0,0.0,1,12.900000000000002,American Airlines Inc.,-0.8660254037844384,-0.5000000000000004,0.0,1.0
RDU,88.0,58.0,337.0,2024,0,Spring,Evening,Afternoon,-6.9,13.1,42.8,1.6,0.0,1.12,5.0,73,11.8,9.8,21.3,46.8,0.0,0.0,0.0,0.0,3,11.0,Frontier Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.72479278722912,0.6889669190756866
BNA,127.0,98.0,675.0,2025,1,Summer,Evening,Afternoon,7.8,9.8,29.5,1.8,1.8,0.0,3.0,61,11.600000000000001,25.2,12.5,29.5,2.1,2.1,0.0,8.0,53,7.100000000000001,American Airlines Inc.,1.2246467991473532e-16,-1.0,0.9377521321470804,0.3473052528448203
ORD,127.0,104.0,678.0,2025,0,Spring,Night,Evening,4.3,14.8,44.3,0.0,0.0,0.0,0.0,3,16.2,9.9,18.6,36.7,3.6,3.6,0.0,9.0,55,9.8,American Airlines Inc.,0.49999999999999994,-0.8660254037844387,0.0,1.0
MIA,168.0,128.0,1013.0,2025,0,Spring,Morning,Morning,-0.5,15.5,54.4,0.0,0.0,0.0,0.0,3,13.8,23.8,15.3,41.4,0.0,0.0,0.0,0.0,2,11.5,American Airlines Inc.,0.8660254037844387,-0.49999999999999983,0.20129852008866006,0.9795299412524945
BOS,96.0,62.0,280.0,2023,0,Spring,Evening,Evening,-8.7,8.6,44.3,0.0,0.0,0.0,0.0,3,12.299999999999999,0.6,24.4,42.8,0.1,0.0,0.07,1.0,71,5.1,JetBlue Airways,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945
ORD,120.0,88.0,678.0,2023,0,Fall,Night,Night,3.2,9.5,32.4,1.0,1.0,0.0,7.0,51,6.5,15.3,14.5,28.8,10.2,10.2,0.0,10.0,63,6.300000000000001,United Air Lines Inc.,-1.0,-1.8369701987210297e-16,0.20129852008866006,0.9795299412524945
